input_order,standard_structure_id,output_complex_basename,output_pdb_code,output_rank_token,source_pdb_basename,source_pdb_stem,source_pdb,complex_pdb_path,template_protein_pdb_path,ligand_pdb_path,ligand_order_manifest_path,active_ligand_pdb_order,input_ligand_resname_order,ligand_input_branch,ligand_pdb_count,n_ligand_atoms,workflow_profile,docking_alignment_mode,legacy_compatible,compatibility_reason,matched_ca_count,sequence_identity,alignment_coverage,alignment_rmsd,status,error_message,protein_atom_count,ligand_atom_count,clash_count,clash_score,min_distance,min_clash_distance,clash_max,pass_clash,weighted_direction,clash_method,neighbor_search_cutoff,radius_angstrom,catalytic_residue_count,catalytic_mean_plddt,catalytic_median_plddt,catalytic_p10_plddt,catalytic_min_plddt,catalytic_max_plddt,mean_plddt_min,p10_plddt_min,pass_catalytic_region_plddt,plddt_pdb_path
68,AqTMK_68,AqTMK_68_complex.pdb,AqTMK,68,AqTMK.AF2rank68.pdb,AqTMK.AF2rank68,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank68.pdb,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_68_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,195,1.0,1.0,,passed,,1578,21,4,0.9709756381945946,2.0767882867693914,2.0767882867693914,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,91.80300000000001,95.56,85.458,48.59,98.31,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_68_complex.pdb
69,AqTMK_69,AqTMK_69_complex.pdb,AqTMK,69,AqTMK.AF2rank69.pdb,AqTMK.AF2rank69,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank69.pdb,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_69_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,195,1.0,1.0,,passed,,1578,21,2,0.5024046262352737,2.1377474863452663,2.1377474863452663,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,19,91.50157894736843,95.19,85.654,48.88,98.38,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_69_complex.pdb
70,AqTMK_70,AqTMK_70_complex.pdb,AqTMK,70,AqTMK.AF2rank70.pdb,AqTMK.AF2rank70,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank70.pdb,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_70_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,195,1.0,1.0,,passed,,1578,21,4,1.071643866712432,2.000371939600789,2.000371939600789,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,21,90.93142857142857,95.62,82.38,53.38,98.31,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_70_complex.pdb
72,AqTMK_72,AqTMK_72_complex.pdb,AqTMK,72,AqTMK.AF2rank72.pdb,AqTMK.AF2rank72,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank72.pdb,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_72_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,195,1.0,1.0,,passed,,1578,21,4,0.8116641532370559,2.06582004391309,2.06582004391309,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,91.9275,95.595,85.804,47.72,98.44,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_72_complex.pdb
73,AqTMK_73,AqTMK_73_complex.pdb,AqTMK,73,AqTMK.AF2rank73.pdb,AqTMK.AF2rank73,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank73.pdb,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_73_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,195,1.0,1.0,,passed,,1578,21,3,0.6270267946925507,2.0636330633041258,2.0636330633041258,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,19,91.12421052631578,94.44,86.092,49.09,98.19,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_73_complex.pdb
76,AqTMK_76,AqTMK_76_complex.pdb,AqTMK,76,AqTMK.AF2rank76.pdb,AqTMK.AF2rank76,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank76.pdb,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_76_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,195,1.0,1.0,,passed,,1578,21,3,0.6378921402269278,2.0640756304675816,2.0640756304675816,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,93.57450000000001,94.655,87.254,83.88,98.12,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_76_complex.pdb
77,AqTMK_77,AqTMK_77_complex.pdb,AqTMK,77,AqTMK.AF2rank77.pdb,AqTMK.AF2rank77,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank77.pdb,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_77_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,195,1.0,1.0,,passed,,1578,21,5,1.5917052610761937,2.1166870699929103,2.1166870699929103,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,25,92.1468,93.25,83.738,77.81,98.31,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_77_complex.pdb
79,AqTMK_79,AqTMK_79_complex.pdb,AqTMK,79,AqTMK.AF2rank79.pdb,AqTMK.AF2rank79,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank79.pdb,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_79_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,195,1.0,1.0,,passed,,1578,21,4,0.8889195949651048,2.105111143493915,2.105111143493915,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,19,94.4278947368421,96.25,90.176,82.0,98.44,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_79_complex.pdb
81,AqTMK_81,AqTMK_81_complex.pdb,AqTMK,81,AqTMK.AF2rank81.pdb,AqTMK.AF2rank81,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank81.pdb,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_81_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,195,1.0,1.0,,passed,,1578,21,4,0.7716397882988995,2.096163416832877,2.096163416832877,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,18,93.90555555555555,95.66,88.832,83.31,98.38,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_81_complex.pdb
82,AqTMK_82,AqTMK_82_complex.pdb,AqTMK,82,AqTMK.AF2rank82.pdb,AqTMK.AF2rank82,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank82.pdb,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_82_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,195,1.0,1.0,,passed,,1578,21,3,0.6022076069075593,2.129364383354637,2.129364383354637,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,92.24100000000001,95.28,85.50399999999999,57.88,98.44,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_82_complex.pdb
84,AqTMK_84,AqTMK_84_complex.pdb,AqTMK,84,AqTMK.AF2rank84.pdb,AqTMK.AF2rank84,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank84.pdb,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_84_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,195,1.0,1.0,,passed,,1578,21,9,2.6214342687422696,1.99976309344083,1.99976309344083,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,23,90.96521739130434,95.0,84.386,53.69,98.0,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_84_complex.pdb
85,AqTMK_85,AqTMK_85_complex.pdb,AqTMK,85,AqTMK.AF2rank85.pdb,AqTMK.AF2rank85,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank85.pdb,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_85_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,195,1.0,1.0,,passed,,1578,21,4,1.0439419914030434,2.0391195279189915,2.0391195279189915,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,19,93.55842105263156,94.81,88.76,83.12,98.12,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_85_complex.pdb
87,AqTMK_87,AqTMK_87_complex.pdb,AqTMK,87,AqTMK.AF2rank87.pdb,AqTMK.AF2rank87,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank87.pdb,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_87_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,195,1.0,1.0,,passed,,1578,21,5,0.8966290091571532,2.1494793441491677,2.1494793441491677,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,19,91.59368421052632,95.19,87.06,48.66,98.44,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_87_complex.pdb
88,AqTMK_88,AqTMK_88_complex.pdb,AqTMK,88,AqTMK.AF2rank88.pdb,AqTMK.AF2rank88,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank88.pdb,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_88_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,195,1.0,1.0,,passed,,1578,21,4,1.253690700961191,2.003060688098413,2.003060688098413,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,24,91.39874999999999,94.125,87.232,66.38,98.44,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_88_complex.pdb
89,AqTMK_89,AqTMK_89_complex.pdb,AqTMK,89,AqTMK.AF2rank89.pdb,AqTMK.AF2rank89,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank89.pdb,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_89_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,195,1.0,1.0,,passed,,1578,21,2,0.5744591268237631,2.0865653943396745,2.0865653943396745,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,94.10650000000001,95.69,89.506,82.75,98.19,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_89_complex.pdb
91,AqTMK_91,AqTMK_91_complex.pdb,AqTMK,91,AqTMK.AF2rank91.pdb,AqTMK.AF2rank91,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank91.pdb,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_91_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,195,1.0,1.0,,passed,,1578,21,4,0.9461924925225342,2.049106073505619,2.049106073505619,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,19,93.83526315789473,95.44,88.976,81.56,98.25,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_91_complex.pdb
92,AqTMK_92,AqTMK_92_complex.pdb,AqTMK,92,AqTMK.AF2rank92.pdb,AqTMK.AF2rank92,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank92.pdb,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_92_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,195,1.0,1.0,,passed,,1578,21,3,0.559054374910402,2.094476706305405,2.094476706305405,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,21,92.19571428571429,95.0,86.56,56.0,98.12,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_92_complex.pdb
93,AqTMK_93,AqTMK_93_complex.pdb,AqTMK,93,AqTMK.AF2rank93.pdb,AqTMK.AF2rank93,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank93.pdb,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_93_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,195,1.0,1.0,,passed,,1578,21,4,0.8248931173808218,2.0824779174417523,2.0824779174417523,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,21,90.76190476190476,94.31,81.88,63.25,98.19,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/AqTMK/02_template_guided_docking/complexes/AqTMK_93_complex.pdb
